invoice_id,customer_id,invoice_date,amount_excluding_vat,vat_rate,total_with_vat
INV-003955,CUST-0374,2025-03-13,449.0,0.0,449.0
INV-003956,CUST-0374,2025-04-13,449.0,0.0,449.0
INV-003957,CUST-0374,2025-05-13,449.0,0.0,449.0
INV-003958,CUST-0374,2025-06-13,449.0,0.0,449.0
INV-003959,CUST-0374,2025-07-13,449.0,0.0,449.0
INV-003960,CUST-0374,13-08-2025,449.0,0.0,449.0
INV-003961,CUST-0374,2025-09-13,449.0,0.0,449.0
INV-003962,CUST-0374,2025-10-13,449.0,0.0,449.0
INV-003963,CUST-0374,2025-11-13,449.0,0.0,449.0
INV-003964,CUST-0374,2025-12-13,695.0,0.0,695.0
INV-003965,CUST-0375,2024-10-15,449.0,0.0,449.0
INV-003966,CUST-0375,2024-11-15,449.0,0.0,449.0
INV-003967,CUST-0375,2024-12-15,449.0,0.0,449.0
INV-003968,CUST-0375,2025-01-15,612.0,0.0,612.0
INV-003969,CUST-0375,2025-02-15,612.0,0.0,612.0
INV-003970,CUST-0375,2025-03-15,612.0,0.0,612.0
INV-003971,CUST-0375,2025-04-15,612.0,0.0,612.0
INV-003972,CUST-0375,2025-05-15,612.0,0.0,612.0
INV-003973,CUST-0375,2025-06-15,612.0,0.0,612.0
INV-003974,CUST-0375,2025-07-15,612.0,0.0,612.0
INV-003975,CUST-0375,2025-08-15,612.0,0.0,612.0
INV-003976,CUST-0375,2025-09-15,612.0,0.0,612.0
INV-003977,CUST-0375,2025-10-15,612.0,0.0,612.0
INV-003978,CUST-0375,2025-11-15,1297.0,0.0,1297.0
INV-003979,CUST-0375,2025-12-15,1297.0,0.0,1297.0
INV-003980,CUST-0376,2024-04-22,449.0,0.0,449.0
INV-003981,CUST-0376,2024-05-22,449.0,0.0,449.0
INV-003982,CUST-0376,2024-06-22,768.0,0.0,768.0
INV-003983,CUST-0376,2024-07-22,768.0,0.0,768.0
INV-003984,CUST-0376,2024-08-22,768.0,0.0,768.0
INV-003985,CUST-0376,2024-09-22,768.0,0.0,768.0
INV-003986,CUST-0376,2024-10-22,768.0,0.0,768.0
INV-003987,CUST-0376,2024-11-22,768.0,0.0,768.0
INV-003988,CUST-0376,2024-12-22,768.0,0.0,768.0
INV-003989,CUST-0376,2025-01-22,768.0,0.0,768.0
INV-003990,CUST-0376,2025-02-22,768.0,0.0,768.0
INV-003991,CUST-0376,2025-03-22,768.0,0.0,768.0
INV-003992,CUST-0376,2025-04-22,768.0,0.0,768.0
INV-003993,CUST-0376,22-05-2025,768.0,0.0,768.0
INV-003994,CUST-0376,2025-06-22,768.0,0.0,768.0
INV-003995,CUST-0376,2025-07-22 00:00:00,768.0,0.0,768.0
INV-003996,CUST-0376,2025-08-22,768.0,0.0,768.0
INV-003997,CUST-0376,2025-09-22,768.0,0.0,768.0
INV-003998,CUST-0376,22-10-2025,768.0,0.0,768.0
INV-003999,CUST-0376,2025-11-22,768.0,0.0,768.0
INV-004000,CUST-0376,2025-12-22,768.0,0.0,768.0
INV-004001,CUST-0377,2024-11-25,449.0,0.19,534.31
INV-004002,CUST-0377,2024-12-25,449.0,0.19,534.31
INV-004003,CUST-0377,2025-01-25 00:00:00,449.0,0.19,534.31
INV-004004,CUST-0377,2025-02-25,449.0,0.19,534.31
INV-004005,CUST-0377,2025-03-25,449.0,0.19,534.31
INV-004006,CUST-0377,2025-04-25,449.0,0.19,534.31
INV-004007,CUST-0377,2025-05-25,449.0,0.19,534.31
INV-004008,CUST-0377,2025-06-25,449.0,0.19,534.31
INV-004009,CUST-0377,2025-07-25,449.0,0.19,534.31
INV-004010,CUST-0377,2025-08-25,449.0,0.19,534.31
INV-004011,CUST-0377,2025-09-25,329.0,0.19,391.51
INV-004012,CUST-0377,2025-10-25,329.0,0.19,391.51
INV-004013,CUST-0377,2025-11-25,787.0,0.19,936.53
INV-004014,CUST-0377,2025-12-25,787.0,0.19,936.53
INV-004015,CUST-0378,2025-01-14,449.0,0.0,449.0
INV-004016,CUST-0378,2025-02-14,449.0,0.0,449.0
INV-004017,CUST-0378,2025-03-14,449.0,0.0,449.0
INV-004018,CUST-0378,2025-04-14,449.0,0.0,449.0
INV-004019,CUST-0378,2025-05-14 00:00:00,449.0,0.0,449.0
INV-004020,CUST-0378,2025-06-14,449.0,0.0,449.0
INV-004021,CUST-0378,2025-07-14,449.0,0.0,449.0
INV-004022,CUST-0378,2025-08-14,449.0,0.0,449.0
INV-004023,CUST-0378,2025-09-14,449.0,0.0,449.0
INV-004024,CUST-0378,2025-10-14,449.0,0.0,449.0
INV-004025,CUST-0378,2025-11-14,449.0,0.0,449.0
INV-004026,CUST-0378,2025-12-14,662.0,0.0,662.0
INV-004027,CUST-0379,2025-08-20,449.0,0.2,538.8
INV-004028,CUST-0379,2025-09-20,449.0,0.2,538.8
INV-004029,CUST-0379,2025-10-20,449.0,0.2,538.8
INV-004030,CUST-0379,2025-11-20,591.0,0.2,709.2
INV-004031,CUST-0379,2025-12-20,591.0,0.2,709.2
INV-004032,CUST-0380,2025-09-08,449.0,0.2,538.8
INV-004033,CUST-0380,2025-10-08,449.0,0.2,538.8
INV-004034,CUST-0380,2025-11-08,839.0,0.2,1006.8
INV-004035,CUST-0380,2025-12-08,1612.0,0.2,1934.4
INV-004036,CUST-0381,2025-12-10,449.0,0.19,534.31
INV-004037,CUST-0382,2024-07-13,449.0,0.19,534.31
INV-004038,CUST-0382,2024-08-13,449.0,0.19,534.31
INV-004039,CUST-0382,2024-09-13,658.0,0.19,783.02
INV-004040,CUST-0382,2024-10-13,658.0,0.19,783.02
INV-004041,CUST-0382,2024-11-13,658.0,0.19,783.02
INV-004042,CUST-0382,2024-12-13,658.0,0.19,783.02
INV-004043,CUST-0382,2025-01-13,658.0,0.19,783.02
INV-004044,CUST-0382,2025-02-13,658.0,0.19,783.02
INV-004045,CUST-0382,2025-03-13,658.0,0.19,783.02
INV-004046,CUST-0382,2025-04-13,658.0,0.19,783.02
INV-004047,CUST-0382,2025-05-13,797.0,0.19,948.43
INV-004048,CUST-0382,2025-06-13,797.0,0.19,948.43
INV-004049,CUST-0382,2025-07-13,797.0,0.19,948.43
INV-004050,CUST-0382,2025-08-13,797.0,0.19,948.43
INV-004051,CUST-0382,2025-09-13,797.0,0.19,948.43
INV-004052,CUST-0382,2025-10-13,797.0,0.19,948.43
INV-004053,CUST-0382,2025-11-13,797.0,0.19,948.43
INV-004054,CUST-0382,2025-12-13,1061.0,0.19,1262.59
INV-004055,CUST-0383,2025-11-15,449.0,0.2,538.8
INV-004056,CUST-0383,2025-12-15,449.0,0.2,538.8
INV-004057,CUST-0384,2024-01-04,449.0,0.0,449.0
INV-004058,CUST-0384,2024-02-04,449.0,0.0,449.0
INV-004059,CUST-0384,2024-03-04 00:00:00,449.0,0.0,449.0
INV-004060,CUST-0384,2024-04-04,905.0,0.0,905.0
INV-004061,CUST-0384,2024-05-04,905.0,0.0,905.0
INV-004062,CUST-0384,2024-06-04,905.0,0.0,905.0
INV-004063,CUST-0384,2024-07-04,905.0,0.0,905.0
INV-004064,CUST-0384,2024-08-04,905.0,0.0,905.0
INV-004065,CUST-0384,2024-09-04,905.0,0.0,905.0
INV-004066,CUST-0384,10/04/2024,905.0,0.0,905.0
INV-004067,CUST-0384,2024-11-04,905.0,0.0,905.0
INV-004068,CUST-0384,2024-12-04,905.0,0.0,905.0
INV-004069,CUST-0384,2025-01-04,905.0,0.0,905.0
INV-004070,CUST-0384,2025-02-04,905.0,0.0,905.0
INV-004071,CUST-0384,2025-03-04,1066.0,0.0,1066.0
INV-004072,CUST-0384,2025-04-04,1066.0,0.0,1066.0
INV-004073,CUST-0384,2025-05-04,1066.0,0.0,1066.0
INV-004074,CUST-0384,2025-06-04,1066.0,0.0,1066.0
INV-004075,CUST-0384,2025-07-04,1066.0,0.0,1066.0
INV-004076,CUST-0384,2025-08-04,1066.0,0.0,1066.0
INV-004077,CUST-0384,2025-09-04,1066.0,0.0,1066.0
INV-004078,CUST-0384,2025-10-04,1066.0,0.0,1066.0
INV-004079,CUST-0384,2025-11-04,1066.0,0.0,1066.0
INV-004080,CUST-0384,2025-12-04,1220.0,0.0,1220.0
INV-004081,CUST-0385,2025-06-16,449.0,0.2,538.8
INV-004082,CUST-0385,2025-07-16,449.0,0.2,538.8
INV-004083,CUST-0385,2025-08-16,449.0,0.2,538.8
INV-004084,CUST-0385,2025-09-16,449.0,0.2,538.8
INV-004085,CUST-0385,2025-10-16,449.0,0.2,538.8
INV-004086,CUST-0385,2025-11-16,599.0,0.2,718.8
INV-004087,CUST-0385,2025-12-16,599.0,0.2,718.8
INV-004088,CUST-0386,2025-10-13,449.0,0.0,449.0
INV-004089,CUST-0386,2025-11-13,449.0,0.0,449.0
INV-004090,CUST-0386,2025-12-13,601.0,0.0,601.0
INV-004091,CUST-0387,2024-03-25,449.0,0.0,449.0
INV-004092,CUST-0387,2024-04-25,449.0,0.0,449.0
INV-004093,CUST-0387,2024-05-25,449.0,0.0,449.0
INV-004094,CUST-0387,2024-06-25,861.0,0.0,861.0
INV-004095,CUST-0387,2024-07-25,861.0,0.0,861.0
INV-004096,CUST-0387,2024-08-25,861.0,0.0,861.0
INV-004097,CUST-0387,2024-09-25,861.0,0.0,861.0
INV-004098,CUST-0387,2024-10-25,861.0,0.0,861.0
INV-004099,CUST-0387,2024-11-25,861.0,0.0,861.0
INV-004100,CUST-0387,2024-12-25,861.0,0.0,861.0
INV-004101,CUST-0387,2025-01-25,861.0,0.0,861.0
INV-004102,CUST-0387,2025-02-25,861.0,0.0,861.0
INV-004103,CUST-0387,2025-03-25,861.0,0.0,861.0
INV-004104,CUST-0387,2025-04-25,861.0,0.0,861.0
INV-004105,CUST-0387,2025-05-25,861.0,0.0,861.0
INV-004106,CUST-0387,25-06-2025,861.0,0.0,861.0
INV-004107,CUST-0387,2025-07-25,861.0,0.0,861.0
INV-004108,CUST-0387,2025-08-25,861.0,0.0,861.0
INV-004109,CUST-0387,2025-09-25,861.0,0.0,861.0
INV-004110,CUST-0387,2025-10-25,861.0,0.0,861.0
INV-004111,CUST-0387,2025-11-25,1249.0,0.0,1249.0
INV-004112,CUST-0387,2025-12-25,1249.0,0.0,1249.0
INV-004113,CUST-0388,2025-10-25,449.0,0.0,449.0
INV-004114,CUST-0388,2025-11-25,449.0,0.0,449.0
INV-004115,CUST-0388,2025-12-25,449.0,0.0,449.0
INV-004116,CUST-0389,2024-09-30,449.0,0.0,449.0
INV-004117,CUST-0389,10/30/2024,449.0,0.0,449.0
INV-004118,CUST-0389,2024-11-30,449.0,0.0,449.0
INV-004119,CUST-0389,2024-12-30,449.0,0.0,449.0
INV-004120,CUST-0389,2025-01-30,449.0,0.0,449.0
INV-004121,CUST-0389,2025-02-28,759.0,0.0,759.0
INV-004122,CUST-0389,2025-03-30,759.0,0.0,759.0
INV-004123,CUST-0389,2025-04-30,759.0,0.0,759.0
INV-004124,CUST-0389,2025-05-30,759.0,0.0,759.0
INV-004125,CUST-0389,2025-06-30,759.0,0.0,759.0
INV-004126,CUST-0389,2025-07-30,759.0,0.0,759.0
INV-004127,CUST-0389,2025-08-30,759.0,0.0,759.0
INV-004128,CUST-0389,2025-09-30,759.0,0.0,759.0
INV-004129,CUST-0389,2025-10-30,1425.0,0.0,1425.0
INV-004130,CUST-0389,2025-11-30,1425.0,0.0,1425.0
INV-004131,CUST-0389,2025-12-30,1425.0,0.0,1425.0
INV-004132,CUST-0390,2024-08-20,449.0,0.0,449.0
INV-004133,CUST-0390,2024-09-20,449.0,0.0,449.0
INV-004134,CUST-0390,2024-10-20,449.0,0.0,449.0
INV-004135,CUST-0390,2024-11-20,449.0,0.0,449.0
INV-004136,CUST-0390,2024-12-20 00:00:00,620.0,0.0,620.0
INV-004137,CUST-0390,2025-01-20,620.0,0.0,620.0
INV-004138,CUST-0390,2025-02-20,620.0,0.0,620.0
INV-004139,CUST-0390,2025-03-20,620.0,0.0,620.0
INV-004140,CUST-0390,2025-04-20,620.0,0.0,620.0
INV-004141,CUST-0390,2025-05-20,620.0,0.0,620.0
INV-004142,CUST-0390,2025-06-20,620.0,0.0,620.0
INV-004143,CUST-0390,2025-07-20,620.0,0.0,620.0
INV-004144,CUST-0390,2025-08-20,620.0,0.0,620.0
INV-004145,CUST-0390,2025-09-20,620.0,0.0,620.0
INV-004146,CUST-0390,2025-10-20,805.0,0.0,805.0
INV-004147,CUST-0390,2025-11-20,805.0,0.0,805.0
INV-004148,CUST-0390,2025-12-20,805.0,0.0,805.0
INV-004149,CUST-0391,2024-01-14,449.0,0.19,534.31
INV-004150,CUST-0391,2024-02-14,449.0,0.19,534.31
INV-004151,CUST-0391,2024-03-14,449.0,0.19,534.31
INV-004152,CUST-0391,2024-04-14,449.0,0.19,534.31
INV-004153,CUST-0391,2024-05-14,449.0,0.19,534.31
INV-004154,CUST-0391,2024-06-14,449.0,0.19,534.31
INV-004155,CUST-0391,2024-07-14,449.0,0.19,534.31
INV-004156,CUST-0391,14-08-2024,449.0,0.19,534.31
INV-004157,CUST-0391,2024-09-14 00:00:00,449.0,0.19,534.31
INV-004158,CUST-0391,2024-10-14,449.0,0.19,534.31
INV-004159,CUST-0391,2024-11-14,449.0,0.19,534.31
INV-004160,CUST-0391,2024-12-14,449.0,0.19,534.31
INV-004161,CUST-0391,01/14/2025,449.0,0.19,534.31
INV-004162,CUST-0391,2025-02-14,449.0,0.19,534.31
INV-004163,CUST-0391,2025-03-14,768.0,0.19,913.92
INV-004164,CUST-0391,2025-04-14,768.0,0.19,913.92
INV-004165,CUST-0391,2025-05-14,768.0,0.19,913.92
INV-004166,CUST-0391,2025-06-14,768.0,0.19,913.92
INV-004167,CUST-0391,2025-07-14,768.0,0.19,913.92
INV-004168,CUST-0391,2025-08-14,768.0,0.19,913.92
INV-004169,CUST-0391,2025-09-14,768.0,0.19,913.92
INV-004170,CUST-0391,2025-10-14,1002.0,0.19,1192.38
INV-004171,CUST-0391,2025-11-14 00:00:00,1002.0,0.19,1192.38
INV-004172,CUST-0391,2025-12-14,1002.0,0.19,1192.38
INV-004173,CUST-0392,2025-02-02,449.0,0.2,538.8
INV-004174,CUST-0392,2025-03-02,449.0,0.2,538.8
INV-004175,CUST-0392,02-04-2025,449.0,0.2,538.8
INV-004176,CUST-0392,2025-05-02,449.0,0.2,538.8
INV-004177,CUST-0392,06/02/2025,449.0,0.2,538.8
INV-004178,CUST-0392,2025-07-02,690.0,0.2,828.0
INV-004179,CUST-0392,2025-08-02,690.0,0.2,828.0
INV-004180,CUST-0392,2025-09-02,690.0,0.2,828.0
INV-004181,CUST-0392,2025-10-02,690.0,0.2,828.0
INV-004182,CUST-0392,2025-11-02,690.0,0.2,828.0
INV-004183,CUST-0392,2025-12-02,690.0,0.2,828.0
INV-004184,CUST-0393,2025-04-30,449.0,0.19,534.31
INV-004185,CUST-0393,2025-05-30,449.0,0.19,534.31
INV-004186,CUST-0393,2025-06-30,449.0,0.19,534.31
INV-004187,CUST-0393,2025-07-30,886.0,0.19,1054.34
INV-004188,CUST-0393,2025-08-30,886.0,0.19,1054.34
INV-004189,CUST-0393,2025-09-30,1091.0,0.19,1298.29
INV-004190,CUST-0393,10/30/2025,1091.0,0.19,1298.29
INV-004191,CUST-0393,2025-11-30 00:00:00,1091.0,0.19,1298.29
INV-004192,CUST-0393,2025-12-30,1091.0,0.19,1298.29
INV-004193,CUST-0394,2025-05-19,449.0,0.0,449.0
INV-004194,CUST-0394,2025-06-19,449.0,0.0,449.0
INV-004195,CUST-0394,2025-07-19,449.0,0.0,449.0
INV-004196,CUST-0394,2025-08-19,894.0,0.0,894.0
INV-004197,CUST-0394,2025-09-19,894.0,0.0,894.0
INV-004198,CUST-0394,2025-10-19,894.0,0.0,894.0
INV-004199,CUST-0394,2025-11-19,1149.0,0.0,1149.0
INV-004200,CUST-0394,2025-12-19,1446.0,0.0,1446.0
INV-004201,CUST-0395,2024-08-24,449.0,0.2,538.8
INV-004202,CUST-0395,2024-09-24,449.0,0.2,538.8
INV-004203,CUST-0395,2024-10-24,449.0,0.2,538.8
INV-004204,CUST-0395,24-11-2024,449.0,0.2,538.8
INV-004205,CUST-0395,2024-12-24,449.0,0.2,538.8
INV-004206,CUST-0395,24-01-2025,449.0,0.2,538.8
INV-004207,CUST-0395,2025-02-24,449.0,0.2,538.8
INV-004208,CUST-0395,2025-03-24,449.0,0.2,538.8
INV-004209,CUST-0395,2025-04-24,449.0,0.2,538.8
INV-004210,CUST-0395,2025-05-24,449.0,0.2,538.8
INV-004211,CUST-0395,2025-06-24,449.0,0.2,538.8
INV-004212,CUST-0396,2025-10-07,449.0,0.0,449.0
INV-004213,CUST-0396,2025-11-07,449.0,0.0,449.0
INV-004214,CUST-0396,2025-12-07,449.0,0.0,449.0
INV-004215,CUST-0397,2025-09-15,449.0,0.0,449.0
INV-004216,CUST-0397,2025-10-15,449.0,0.0,449.0
INV-004217,CUST-0397,2025-11-15,449.0,0.0,449.0
INV-004218,CUST-0397,2025-12-15,736.0,0.0,736.0
INV-004219,CUST-0398,2024-01-15,449.0,0.19,534.31
INV-004220,CUST-0398,2024-02-15,449.0,0.19,534.31
INV-004221,CUST-0398,2024-03-15,449.0,0.19,534.31
INV-004222,CUST-0398,2024-04-15,449.0,0.19,534.31
INV-004223,CUST-0398,2024-05-15,449.0,0.19,534.31
INV-004224,CUST-0398,2024-06-15,557.0,0.19,662.83
INV-004225,CUST-0398,2024-07-15,557.0,0.19,662.83
INV-004226,CUST-0398,2024-08-15,557.0,0.19,662.83
INV-004227,CUST-0398,2024-09-15,557.0,0.19,662.83
INV-004228,CUST-0398,2024-10-15 00:00:00,557.0,0.19,662.83
INV-004229,CUST-0398,2024-11-15,557.0,0.19,662.83
INV-004230,CUST-0398,2024-12-15,557.0,0.19,662.83
INV-004231,CUST-0398,2025-01-15,557.0,0.19,662.83
INV-004232,CUST-0398,2025-02-15,557.0,0.19,662.83
INV-004233,CUST-0398,2025-03-15,557.0,0.19,662.83
INV-004234,CUST-0398,2025-04-15,557.0,0.19,662.83
INV-004235,CUST-0398,2025-05-15,557.0,0.19,662.83
INV-004236,CUST-0398,2025-06-15,557.0,0.19,662.83
INV-004237,CUST-0398,2025-07-15,557.0,0.19,662.83
INV-004238,CUST-0398,2025-08-15,557.0,0.19,662.83
INV-004239,CUST-0398,2025-09-15 00:00:00,557.0,0.19,662.83
INV-004240,CUST-0398,2025-10-15,557.0,0.19,662.83
INV-004241,CUST-0398,2025-11-15,691.0,0.19,822.29
INV-004242,CUST-0398,2025-12-15,691.0,0.19,822.29
INV-004243,CUST-0399,2025-02-09,449.0,0.19,534.31
INV-004244,CUST-0399,2025-03-09,449.0,0.19,534.31
INV-004245,CUST-0399,2025-04-09,449.0,0.19,534.31
INV-004246,CUST-0399,2025-05-09,449.0,0.19,534.31
INV-004247,CUST-0399,2025-06-09,449.0,0.19,534.31
INV-004248,CUST-0399,2025-07-09,449.0,0.19,534.31
INV-004249,CUST-0399,2025-08-09,449.0,0.19,534.31
INV-004250,CUST-0399,2025-09-09,449.0,0.19,534.31
INV-004251,CUST-0399,2025-10-09,449.0,0.19,534.31
INV-004252,CUST-0399,2025-11-09,449.0,0.19,534.31
INV-004253,CUST-0399,2025-12-09,449.0,0.19,534.31
INV-004254,CUST-0400,2024-10-21,449.0,0.19,534.31
INV-004255,CUST-0400,2024-11-21,449.0,0.19,534.31
INV-004256,CUST-0400,21-12-2024,449.0,0.19,534.31
INV-004257,CUST-0400,2025-01-21,752.0,0.19,894.88
INV-004258,CUST-0400,2025-02-21,752.0,0.19,894.88
INV-004259,CUST-0400,2025-03-21,752.0,0.19,894.88
INV-004260,CUST-0400,21-04-2025,752.0,0.19,894.88
INV-004261,CUST-0400,2025-05-21,752.0,0.19,894.88
INV-004262,CUST-0400,2025-06-21,752.0,0.19,894.88
INV-004263,CUST-0400,2025-07-21,752.0,0.19,894.88
INV-004264,CUST-0400,2025-08-21,752.0,0.19,894.88
INV-004265,CUST-0400,2025-09-21,752.0,0.19,894.88
INV-004266,CUST-0400,2025-10-21,940.0,0.19,1118.6
INV-004267,CUST-0400,2025-11-21,940.0,0.19,1118.6
INV-004268,CUST-0400,2025-12-21,940.0,0.19,1118.6
INV-004269,CUST-0401,2025-07-13,449.0,0.2,538.8
INV-004270,CUST-0401,2025-08-13,449.0,0.2,538.8
INV-004271,CUST-0401,2025-09-13,449.0,0.2,538.8
INV-004272,CUST-0401,2025-10-13,449.0,0.2,538.8
INV-004273,CUST-0401,2025-11-13,449.0,0.2,538.8
INV-004274,CUST-0401,2025-12-13,449.0,0.2,538.8
INV-004275,CUST-0402,2024-09-06,449.0,0.19,534.31
INV-004276,CUST-0402,06-10-2024,449.0,0.19,534.31
INV-004277,CUST-0402,2024-11-06,449.0,0.19,534.31
INV-004278,CUST-0402,2024-12-06,449.0,0.19,534.31
INV-004279,CUST-0402,2025-01-06,449.0,0.19,534.31
INV-004280,CUST-0402,2025-02-06,449.0,0.19,534.31
INV-004281,CUST-0402,2025-03-06,449.0,0.19,534.31
INV-004282,CUST-0402,2025-04-06,449.0,0.19,534.31
INV-004283,CUST-0402,2025-05-06,449.0,0.19,534.31
INV-004284,CUST-0402,2025-06-06,449.0,0.19,534.31
INV-004285,CUST-0402,2025-07-06,449.0,0.19,534.31
INV-004286,CUST-0402,2025-08-06,449.0,0.19,534.31
INV-004287,CUST-0402,2025-09-06,449.0,0.19,534.31
INV-004288,CUST-0402,2025-10-06,449.0,0.19,534.31
INV-004289,CUST-0402,2025-11-06,754.0,0.19,897.26
INV-004290,CUST-0402,2025-12-06,1076.0,0.19,1280.44
INV-004291,CUST-0403,2025-12-23,449.0,0.2,538.8
INV-004292,CUST-0404,2025-12-22,449.0,0.19,534.31
INV-004293,CUST-0405,2025-11-06,449.0,0.2,538.8
INV-004294,CUST-0405,2025-12-06,449.0,0.2,538.8
INV-004295,CUST-0406,2024-11-14,449.0,0.2,538.8
INV-004296,CUST-0406,2024-12-14,449.0,0.2,538.8
INV-004297,CUST-0406,2025-01-14,449.0,0.2,538.8
INV-004298,CUST-0406,2025-02-14,449.0,0.2,538.8
INV-004299,CUST-0406,14-03-2025,449.0,0.2,538.8
INV-004300,CUST-0406,2025-04-14,449.0,0.2,538.8
INV-004301,CUST-0406,2025-05-14,449.0,0.2,538.8
INV-004302,CUST-0406,2025-06-14,449.0,0.2,538.8
INV-004303,CUST-0406,2025-07-14,449.0,0.2,538.8
INV-004304,CUST-0406,2025-08-14,449.0,0.2,538.8
INV-004305,CUST-0406,2025-09-14,449.0,0.2,538.8
INV-004306,CUST-0406,2025-10-14,449.0,0.2,538.8
INV-004307,CUST-0406,2025-11-14,553.0,0.2,663.6
INV-004308,CUST-0406,2025-12-14,553.0,0.2,663.6
INV-004309,CUST-0407,2025-05-25,449.0,0.2,538.8
INV-004310,CUST-0407,2025-06-25,449.0,0.2,538.8
INV-004311,CUST-0407,2025-07-25,449.0,0.2,538.8
INV-004312,CUST-0407,2025-08-25,449.0,0.2,538.8
INV-004313,CUST-0407,2025-09-25,823.0,0.2,987.6
INV-004314,CUST-0407,2025-10-25,823.0,0.2,987.6
INV-004315,CUST-0407,2025-11-25,1039.0,0.2,1246.8
INV-004316,CUST-0407,2025-12-25,1243.0,0.2,1491.6
INV-004317,CUST-0408,2025-08-08,449.0,0.0,449.0
INV-004318,CUST-0408,2025-09-08,449.0,0.0,449.0
INV-004319,CUST-0408,2025-10-08,449.0,0.0,449.0
INV-004320,CUST-0408,2025-11-08,580.0,0.0,580.0
INV-004321,CUST-0408,2025-12-08,1510.0,0.0,1510.0
INV-004322,CUST-0409,2025-01-21,449.0,0.2,538.8
INV-004323,CUST-0409,2025-02-21,449.0,0.2,538.8
INV-004324,CUST-0409,2025-03-21,449.0,0.2,538.8
INV-004325,CUST-0409,2025-04-21,449.0,0.2,538.8
INV-004326,CUST-0409,2025-05-21,449.0,0.2,538.8
INV-004327,CUST-0409,2025-06-21,449.0,0.2,538.8
INV-004328,CUST-0409,2025-07-21,449.0,0.2,538.8
INV-004329,CUST-0409,2025-08-21,449.0,0.2,538.8
INV-004330,CUST-0409,2025-09-21,449.0,0.2,538.8
INV-004331,CUST-0409,2025-10-21,449.0,0.2,538.8
INV-004332,CUST-0409,2025-11-21,449.0,0.2,538.8
INV-004333,CUST-0409,2025-12-21,449.0,0.2,538.8
INV-004334,CUST-0410,2025-06-16,449.0,0.19,534.31
INV-004335,CUST-0410,2025-07-16,449.0,0.19,534.31
INV-004336,CUST-0410,2025-08-16,449.0,0.19,534.31
INV-004337,CUST-0410,2025-09-16,449.0,0.19,534.31
INV-004338,CUST-0410,2025-10-16,791.0,0.19,941.29
INV-004339,CUST-0410,11/16/2025,791.0,0.19,941.29
INV-004340,CUST-0410,2025-12-16,1113.0,0.19,1324.47
INV-004341,CUST-0411,2024-10-30,449.0,0.2,538.8
INV-004342,CUST-0411,2024-11-30,449.0,0.2,538.8
INV-004343,CUST-0411,2024-12-30,449.0,0.2,538.8
INV-004344,CUST-0411,2025-01-30,449.0,0.2,538.8
INV-004345,CUST-0411,2025-02-28,449.0,0.2,538.8
INV-004346,CUST-0411,2025-03-30,449.0,0.2,538.8
INV-004347,CUST-0411,2025-04-30,449.0,0.2,538.8
INV-004348,CUST-0411,2025-05-30,449.0,0.2,538.8
INV-004349,CUST-0411,2025-06-30,449.0,0.2,538.8
INV-004350,CUST-0411,07/30/2025,449.0,0.2,538.8
INV-004351,CUST-0411,08/30/2025,449.0,0.2,538.8
INV-004352,CUST-0411,2025-09-30,449.0,0.2,538.8
INV-004353,CUST-0411,2025-10-30,449.0,0.2,538.8
INV-004354,CUST-0411,2025-11-30,449.0,0.2,538.8
INV-004355,CUST-0411,2025-12-30,449.0,0.2,538.8
INV-004356,CUST-0412,2025-06-09,449.0,0.2,538.8
INV-004357,CUST-0412,2025-07-09,449.0,0.2,538.8
INV-004358,CUST-0412,2025-08-09,449.0,0.2,538.8
INV-004359,CUST-0412,2025-09-09,449.0,0.2,538.8
INV-004360,CUST-0412,2025-10-09,610.0,0.2,732.0
INV-004361,CUST-0412,11/09/2025,1051.0,0.2,1261.2
INV-004362,CUST-0412,2025-12-09,1051.0,0.2,1261.2
INV-004363,CUST-0413,2024-05-22,449.0,0.19,534.31
INV-004364,CUST-0413,2024-06-22,449.0,0.19,534.31
INV-004365,CUST-0413,2024-07-22,449.0,0.19,534.31
INV-004366,CUST-0413,2024-08-22,449.0,0.19,534.31
INV-004367,CUST-0413,2024-09-22 00:00:00,449.0,0.19,534.31
INV-004368,CUST-0413,2024-10-22 00:00:00,449.0,0.19,534.31
INV-004369,CUST-0413,2024-11-22,449.0,0.19,534.31
INV-004370,CUST-0413,2024-12-22,449.0,0.19,534.31
INV-004371,CUST-0413,2025-01-22,803.0,0.19,955.57
INV-004372,CUST-0413,2025-02-22,803.0,0.19,955.57
INV-004373,CUST-0413,2025-03-22,803.0,0.19,955.57
INV-004374,CUST-0413,2025-04-22,803.0,0.19,955.57
INV-004375,CUST-0413,2025-05-22,803.0,0.19,955.57
INV-004376,CUST-0413,2025-06-22,803.0,0.19,955.57
INV-004377,CUST-0413,2025-07-22,803.0,0.19,955.57
INV-004378,CUST-0413,2025-08-22,803.0,0.19,955.57
INV-004379,CUST-0413,2025-09-22,803.0,0.19,955.57
INV-004380,CUST-0413,22-10-2025,1136.0,0.19,1351.84
INV-004381,CUST-0413,2025-11-22,1136.0,0.19,1351.84
INV-004382,CUST-0413,2025-12-22,1136.0,0.19,1351.84
INV-004383,CUST-0414,2024-01-14,449.0,0.2,538.8
INV-004384,CUST-0414,2024-02-14,449.0,0.2,538.8
INV-004385,CUST-0414,2024-03-14,449.0,0.2,538.8
